0,1580594177.694937230,3663438977.694937230,180.00,-320.00,30.00,-0.182740000,1.766580000,3.672100000,180.00,-332.79,38.60
0,1580594178.694563870,3663438978.694563860,180.00,-320.00,30.00,-0.182720000,1.766660000,3.672200000,180.00,-332.79,38.60
0,1580594179.694975850,3663438979.694975850,180.00,-320.00,30.00,-0.182720000,1.766680000,3.672100000,180.00,-332.79,38.60
0,1580594180.695174690,3663438980.695174690,180.00,-320.00,30.00,-0.182730000,1.766670000,3.672100000,180.00,-332.79,38.60
0,1580594181.694992060,3663438981.694992060,180.00,-320.00,30.00,-0.182710000,1.766640000,3.672100000,180.00,-332.79,38.60
1,1580594187.079332830,3663438987.079332830,180.00,-320.00,30.00,-0.182680000,1.766610000,3.672100000,180.00,-332.79,38.60
1,1580594188.079558850,3663438988.079558850,180.00,-320.00,30.00,-0.182690000,1.766600000,3.672100000,180.00,-332.79,38.60
1,1580594189.079504490,3663438989.079504490,180.00,-320.00,30.00,-0.182700000,1.766640000,3.672100000,180.00,-332.79,38.60
1,1580594190.079897400,3663438990.079897400,180.00,-320.00,30.00,-0.182710000,1.766630000,3.672100000,180.00,-332.79,38.60
1,1580594191.080042840,3663438991.080042840,180.00,-320.00,30.00,-0.182750000,1.766680000,3.672100000,180.00,-332.79,38.60
2,1580594238.223550800,3663439038.223550800,140.00,-320.00,30.00,-1.249900000,1.818450000,2.953300000,140.00,-332.79,38.60
2,1580594239.224081520,3663439039.224081520,140.00,-320.00,30.00,-1.249890000,1.818360000,2.953400000,140.00,-332.79,38.60
2,1580594240.223565580,3663439040.223565580,140.00,-320.00,30.00,-1.249910000,1.818460000,2.953400000,140.00,-332.79,38.60
2,1580594241.223752500,3663439041.223752500,140.00,-320.00,30.00,-1.249930000,1.818500000,2.953300000,140.00,-332.79,38.60
2,1580594242.223703380,3663439042.223703380,140.00,-320.00,30.00,-1.249920000,1.818400000,2.953300000,140.00,-332.79,38.60
3,1580594292.319167610,3663439092.319167610,100.00,-320.00,30.00,-1.764750000,1.620440000,1.950600000,100.00,-332.79,38.60
3,1580594293.319217680,3663439093.319217680,100.00,-320.00,30.00,-1.764790000,1.620350000,1.950600000,100.00,-332.79,38.60
3,1580594294.318918700,3663439094.318918700,100.00,-320.00,30.00,-1.764800000,1.620440000,1.950600000,100.00,-332.79,38.60
3,1580594295.319137100,3663439095.319137100,100.00,-320.00,30.00,-1.764790000,1.620460000,1.950600000,100.00,-332.79,38.60
3,1580594296.319098000,3663439096.319097990,100.00,-320.00,30.00,-1.764790000,1.620410000,1.950600000,100.00,-332.79,38.60
4,1580594307.415390490,3663439107.415390490,60.00,-320.00,30.00,-1.797720000,1.357150000,0.943890000,60.00,-332.79,38.60
4,1580594308.416733740,3663439108.416733740,60.00,-320.00,30.00,-1.797760000,1.357120000,0.943890000,60.00,-332.79,38.60
4,1580594309.417281150,3663439109.417281150,60.00,-320.00,30.00,-1.797770000,1.357100000,0.943890000,60.00,-332.79,38.60
4,1580594310.416644570,3663439110.416644570,60.00,-320.00,30.00,-1.797720000,1.357110000,0.943860000,60.00,-332.79,38.60
4,1580594311.416413310,3663439111.416413310,60.00,-320.00,30.00,-1.797750000,1.357020000,0.943810000,60.00,-332.79,38.60
5,1580594326.535280230,3663439126.535280230,20.00,-320.00,30.00,-1.514060000,1.115080000,0.128006000,20.00,-332.79,38.60
5,1580594327.535026550,3663439127.535026550,20.00,-320.00,30.00,-1.514100000,1.115100000,0.127892000,20.00,-332.79,38.60
5,1580594328.535326480,3663439128.535326480,20.00,-320.00,30.00,-1.514060000,1.115130000,0.127907000,20.00,-332.79,38.60
5,1580594329.535799500,3663439129.535799500,20.00,-320.00,30.00,-1.514060000,1.115070000,0.127980000,20.00,-332.79,38.60
5,1580594330.535701270,3663439130.535701270,20.00,-320.00,30.00,-1.514090000,1.115070000,0.127962000,20.00,-332.79,38.60
6,1580594371.767216680,3663439171.767216680,20.00,-320.00,60.00,-1.048930000,0.833700000,0.247350000,20.00,-332.79,67.30
6,1580594372.767027380,3663439172.767027380,20.00,-320.00,60.00,-1.049000000,0.833700000,0.247300000,20.00,-332.79,67.30
6,1580594373.766878130,3663439173.766878130,20.00,-320.00,60.00,-1.048980000,0.833710000,0.247300000,20.00,-332.79,67.30
6,1580594374.767006400,3663439174.767006400,20.00,-320.00,60.00,-1.048930000,0.833710000,0.247320000,20.00,-332.79,67.30
6,1580594375.766764160,3663439175.766764160,20.00,-320.00,60.00,-1.048980000,0.833680000,0.247290000,20.00,-332.79,67.30
7,1580594385.207093720,3663439185.207093710,60.00,-320.00,60.00,-1.197290000,1.010330000,0.882190000,60.00,-332.79,67.30
7,1580594386.207251070,3663439186.207251070,60.00,-320.00,60.00,-1.197340000,1.010470000,0.882090000,60.00,-332.79,67.30
7,1580594387.206507680,3663439187.206507680,60.00,-320.00,60.00,-1.197260000,1.010350000,0.882140000,60.00,-332.79,67.30
7,1580594388.206662650,3663439188.206662650,60.00,-320.00,60.00,-1.197290000,1.010270000,0.882130000,60.00,-332.79,67.30
7,1580594389.206831930,3663439189.206831930,60.00,-320.00,60.00,-1.197340000,1.010280000,0.882050000,60.00,-332.79,67.30
8,1580594397.823567870,3663439197.823567870,100.00,-320.00,60.00,-1.112850000,1.181030000,1.588240000,100.00,-332.79,67.30
8,1580594398.823637010,3663439198.823637010,100.00,-320.00,60.00,-1.112900000,1.181100000,1.588270000,100.00,-332.79,67.30
8,1580594399.823668480,3663439199.823668480,100.00,-320.00,60.00,-1.112880000,1.180980000,1.588320000,100.00,-332.79,67.30
